batch_number,report_year,company_name,apiary_number,location,gross_weight_kg,drum_weight_kg,net_weight_kg,beshara_kg,production_kg,num_production_hives,production_per_hive_kg,num_hive_supers,harvest_date,efficiency_ratio,waste_percentage,extraction_date
PRD6738,2024,MANAHIL LLC,27 - Dibba,Dibba,27.0,452.9,16.2,436.7,2.4,434.3,98.0,4.43,2024-02-12,604.9382716049383,1617.4074074074074,2025-05-28
PRD6738,2024,MANAHIL LLC,37 - Al farfar,Al farfar,37.0,467.8,27.8,440.0,2.8,437.2,103.0,4.24,2024-10-25,370.50359712230215,1189.1891891891892,2025-05-28
PRD6738,2024,MANAHIL LLC,85 - Dibba,Dibba,85.0,164.5,15.8,148.7,2.5,146.2,36.0,4.06,2024-07-07,227.84810126582275,174.94117647058823,2025-05-28
PRD6738,2024,MANAHIL LLC,11 - Dubai,Dubai,11.0,456.5,31.5,425.0,2.8,422.2,51.0,8.28,2024-05-31,161.9047619047619,3863.6363636363635,2025-05-28
PRD6738,2024,MANAHIL LLC,37 - Abu Dhabi,Abu Dhabi,37.0,152.3,10.1,142.2,2.6,139.6,85.0,1.64,2024-09-17,841.5841584158417,384.3243243243243,2025-05-28
PRD6738,2024,MANAHIL LLC,85 - Ras Al Khaimah,Ras Al Khaimah,85.0,431.4,25.5,405.9,2.9,403.0,45.0,8.96,2025-03-16,176.47058823529412,477.5294117647059,2025-05-28
PRD6738,2024,MANAHIL LLC,59 - Masafi,Masafi,59.0,277.6,5.5,272.1,2.5,269.6,44.0,6.13,2025-02-06,800.0,461.1864406779661,2025-05-28
PRD6738,2024,MANAHIL LLC,26 - Dibba,Dibba,26.0,507.3,17.4,489.9,2.6,487.3,51.0,9.55,2024-06-10,293.1034482758621,1884.2307692307693,2025-05-28
PRD6738,2024,MANAHIL LLC,11 - Abu Dhabi,Abu Dhabi,11.0,294.1,31.8,262.3,3.1,259.2,83.0,3.12,2024-08-16,261.0062893081761,2384.545454545455,2025-05-28
PRD6738,2024,MANAHIL LLC,80 - Dubai,Dubai,80.0,508.3,21.6,486.7,2.9,483.8,60.0,8.06,2023-06-21,277.77777777777777,608.375,2025-05-28
PRD6738,2024,MANAHIL LLC,68 - Al farfar,Al farfar,68.0,91.8,5.4,86.4,2.6,83.8,24.0,3.49,2024-05-08,444.4444444444444,127.05882352941178,2025-05-28
API4831,2024,MANAHIL LLC,69 - Al farfar,Al farfar,69.0,537.3,27.6,509.7,2.6,507.1,73.0,6.95,2025-01-13,264.4927536231884,738.6956521739131,2025-05-28
API4831,2024,MANAHIL LLC,93 - Hatta,Hatta,93.0,378.0,7.2,370.8,2.8,368.0,61.0,6.03,2024-07-27,847.2222222222222,398.7096774193549,2025-05-28
API4831,2024,MANAHIL LLC,32 - Umm Al Quwain,Umm Al Quwain,32.0,173.8,18.6,155.2,2.7,152.5,81.0,1.88,2025-01-02,435.4838709677419,484.99999999999994,2025-05-28
API4831,2024,MANAHIL LLC,85 - Umm Al Quwain,Umm Al Quwain,85.0,494.6,17.6,477.0,2.5,474.5,26.0,18.25,2024-04-12,147.72727272727272,561.1764705882352,2025-05-28
API4831,2024,MANAHIL LLC,10 - Hatta,Hatta,10.0,282.2,15.2,267.0,2.7,264.3,94.0,2.81,2024-06-28,618.421052631579,2670.0,2025-05-28
API4831,2024,MANAHIL LLC,99 - Abu Dhabi,Abu Dhabi,99.0,312.2,21.4,290.8,3.1,287.7,89.0,3.23,2023-12-06,415.88785046728975,293.7373737373738,2025-05-28
API4831,2024,MANAHIL LLC,93 - Khor Fakkan,Khor Fakkan,93.0,574.1,10.2,563.9,2.8,561.1,19.0,29.53,2025-04-10,186.27450980392157,606.3440860215054,2025-05-28
API4831,2024,MANAHIL LLC,01 - Ras Al Khaimah,Ras Al Khaimah,1.0,253.6,14.1,239.5,3.1,236.4,17.0,13.91,2024-12-15,120.56737588652481,23950.0,2025-05-28
API4831,2024,MANAHIL LLC,13 - Dibba,Dibba,13.0,185.6,10.5,175.1,2.6,172.5,105.0,1.64,2024-11-18,1000.0,1346.923076923077,2025-05-28
API4831,2024,MANAHIL LLC,27 - Hatta,Hatta,27.0,453.2,6.4,446.8,2.6,444.2,117.0,3.8,2023-08-28,1828.125,1654.8148148148148,2025-05-28
API4831,2024,MANAHIL LLC,43 - Hatta,Hatta,43.0,207.0,34.2,172.8,2.8,170.0,30.0,5.67,2024-10-25,87.71929824561403,401.8604651162791,2025-05-28
API4831,2024,MANAHIL LLC,89 - Masafi,Masafi,89.0,393.8,31.4,362.4,2.6,359.8,98.0,3.67,2024-08-29,312.1019108280255,407.191011235955,2025-05-28
MNH1978,2024,MANAHIL LLC,15 - Fujairah,Fujairah,15.0,228.0,31.8,196.2,2.5,193.7,63.0,3.07,2024-06-13,198.11320754716982,1308.0,2025-05-28
MNH1978,2024,MANAHIL LLC,33 - Fujairah,Fujairah,33.0,443.3,26.5,416.8,2.6,414.2,66.0,6.28,2024-02-11,249.0566037735849,1263.030303030303,2025-05-28
MNH1978,2024,MANAHIL LLC,27 - Taweeh,Taweeh,27.0,294.3,18.7,275.6,3.1,272.5,66.0,4.13,2023-06-10,352.9411764705883,1020.7407407407409,2025-05-28
MNH1978,2024,MANAHIL LLC,25 - Dubai,Dubai,25.0,587.5,9.8,577.7,2.5,575.2,25.0,23.01,2025-03-25,255.10204081632654,2310.8,2025-05-28
MNH1978,2024,MANAHIL LLC,35 - Fujairah,Fujairah,35.0,231.1,7.5,223.6,2.6,221.0,116.0,1.91,2023-09-27,1546.6666666666667,638.8571428571429,2025-05-28
MNH1978,2024,MANAHIL LLC,79 - Abu Dhabi,Abu Dhabi,79.0,583.5,22.6,560.9,2.4,558.5,106.0,5.27,2025-03-22,469.0265486725663,710.0,2025-05-28
MNH1978,2024,MANAHIL LLC,89 - Kalba,Kalba,89.0,502.7,18.8,483.9,3.1,480.8,60.0,8.01,2025-03-25,319.1489361702128,543.7078651685393,2025-05-28
MNH1978,2024,MANAHIL LLC,61 - Umm Al Quwain,Umm Al Quwain,61.0,332.0,7.2,324.8,2.7,322.1,50.0,6.44,2024-11-18,694.4444444444445,532.4590163934427,2025-05-28
MNH1978,2024,MANAHIL LLC,46 - Ras Al Khaimah,Ras Al Khaimah,46.0,446.2,25.5,420.7,2.5,418.2,95.0,4.4,2025-05-21,372.54901960784315,914.5652173913044,2025-05-28
MNH1978,2024,MANAHIL LLC,27 - Abu Dhabi,Abu Dhabi,27.0,590.6,20.5,570.1,3.1,567.0,105.0,5.4,2025-05-22,512.1951219512196,2111.4814814814818,2025-05-28
MNH1978,2024,MANAHIL LLC,04 - Sharjah,Sharjah,4.0,462.6,5.8,456.8,2.6,454.2,21.0,21.63,2025-03-07,362.0689655172414,11420.0,2025-05-28
MNH1978,2024,MANAHIL LLC,37 - Umm Al Quwain,Umm Al Quwain,37.0,227.9,10.5,217.4,2.5,214.9,35.0,6.14,2023-06-18,333.33333333333337,587.5675675675676,2025-05-28
MNH1978,2024,MANAHIL LLC,72 - Sharjah,Sharjah,72.0,207.9,32.3,175.6,2.4,173.2,47.0,3.69,2024-11-10,145.51083591331272,243.88888888888886,2025-05-28
MNH1978,2024,MANAHIL LLC,34 - Abu Dhabi,Abu Dhabi,34.0,352.3,21.4,330.9,2.8,328.1,49.0,6.7,2024-11-05,228.97196261682245,973.2352941176471,2025-05-28
BTH2550,2024,MANAHIL LLC,31 - Ras Al Khaimah,Ras Al Khaimah,31.0,474.9,11.8,463.1,2.5,460.6,89.0,5.18,2025-02-28,754.2372881355932,1493.8709677419356,2025-05-28
BTH2550,2024,MANAHIL LLC,33 - Umm Al Quwain,Umm Al Quwain,33.0,537.5,23.7,513.8,2.7,511.1,67.0,7.63,2025-03-28,282.70042194092827,1556.9696969696968,2025-05-28
BTH2550,2024,MANAHIL LLC,13 - Ajman,Ajman,13.0,592.7,5.4,587.3,3.0,584.3,26.0,22.47,2024-10-08,481.48148148148147,4517.692307692308,2025-05-28
BTH2550,2024,MANAHIL LLC,11 - Sharjah,Sharjah,11.0,340.4,25.3,315.1,2.9,312.2,90.0,3.47,2024-06-06,355.7312252964427,2864.545454545455,2025-05-28
BTH2550,2024,MANAHIL LLC,63 - Umm Al Quwain,Umm Al Quwain,63.0,345.7,26.2,319.5,2.7,316.8,21.0,15.09,2023-07-30,80.1526717557252,507.1428571428571,2025-05-28
BTH2550,2024,MANAHIL LLC,95 - Khor Fakkan,Khor Fakkan,95.0,579.1,32.9,546.2,2.8,543.4,55.0,9.88,2023-09-20,167.17325227963528,574.9473684210526,2025-05-28
BTH2550,2024,MANAHIL LLC,86 - Al farfar,Al farfar,86.0,561.7,18.7,543.0,3.1,539.9,110.0,4.91,2025-05-24,588.2352941176471,631.3953488372092,2025-05-28
BTH2550,2024,MANAHIL LLC,36 - Dubai,Dubai,36.0,456.8,25.4,431.4,3.0,428.4,96.0,4.46,2023-11-26,377.9527559055118,1198.3333333333333,2025-05-28
BTH2550,2024,MANAHIL LLC,52 - Al farfar,Al farfar,52.0,345.4,23.8,321.6,2.9,318.7,81.0,3.93,2025-04-29,340.3361344537815,618.4615384615385,2025-05-28
BTH2550,2024,MANAHIL LLC,92 - Kalba,Kalba,92.0,377.0,7.5,369.5,3.0,366.5,27.0,13.57,2023-10-28,360.0,401.6304347826087,2025-05-28
BTH2550,2024,MANAHIL LLC,05 - Taweeh,Taweeh,5.0,141.8,32.8,109.0,2.8,106.2,27.0,3.93,2024-09-12,82.31707317073172,2180.0,2025-05-28
BTH2550,2024,MANAHIL LLC,03 - Khor Fakkan,Khor Fakkan,3.0,328.5,17.9,310.6,2.6,308.0,53.0,5.81,2023-11-13,296.08938547486036,10353.333333333334,2025-05-28
BTH2550,2024,MANAHIL LLC,41 - Abu Dhabi,Abu Dhabi,41.0,98.9,15.8,83.1,2.7,80.4,28.0,2.87,2023-08-25,177.2151898734177,202.6829268292683,2025-05-28
BTH2550,2024,MANAHIL LLC,96 - Fujairah,Fujairah,96.0,535.6,17.0,518.6,2.7,515.9,50.0,10.32,2024-08-21,294.11764705882354,540.2083333333334,2025-05-28
BTH2550,2024,MANAHIL LLC,24 - Masafi,Masafi,24.0,150.0,16.2,133.8,2.7,131.1,101.0,1.3,2024-12-28,623.4567901234568,557.5,2025-05-28
SDR1422,2024,MANAHIL LLC,28 - Al Hajar,Unknown,28.0,498.4,14.4,484.0,2.5,481.5,105.0,4.59,2024-11-23,729.1666666666666,1728.5714285714284,2025-05-28
SDR1422,2024,MANAHIL LLC,61 - Ras Al Khaimah,Ras Al Khaimah,61.0,144.5,14.3,130.2,3.0,127.2,83.0,1.53,2024-03-30,580.4195804195804,213.44262295081964,2025-05-28
SDR1422,2024,MANAHIL LLC,30 - Abu Dhabi,Abu Dhabi,30.0,640.2,16.3,623.9,2.6,621.3,60.0,10.35,2023-11-15,368.0981595092024,2079.6666666666665,2025-05-28
SDR1422,2024,MANAHIL LLC,61 - Masafi,Masafi,61.0,608.9,30.1,578.8,2.9,575.9,82.0,7.02,2024-09-06,272.42524916943523,948.8524590163934,2025-05-28
SDR1422,2024,MANAHIL LLC,63 - Khor Fakkan,Khor Fakkan,63.0,496.5,7.2,489.3,2.8,486.5,47.0,10.35,2024-03-21,652.7777777777777,776.6666666666666,2025-05-28
SDR1422,2024,MANAHIL LLC,75 - Dubai,Dubai,75.0,569.7,26.0,543.7,3.1,540.6,99.0,5.46,2024-01-04,380.7692307692308,724.9333333333334,2025-05-28
SDR1422,2024,MANAHIL LLC,87 - Al farfar,Al farfar,87.0,267.0,16.8,250.2,3.0,247.2,78.0,3.17,2025-04-11,464.2857142857142,287.5862068965517,2025-05-28
SDR1422,2024,MANAHIL LLC,96 - Fujairah,Fujairah,96.0,501.2,5.7,495.5,2.7,492.8,18.0,27.38,2023-12-05,315.7894736842105,516.1458333333333,2025-05-28
SDR1422,2024,MANAHIL LLC,31 - Fujairah,Fujairah,31.0,289.7,23.7,266.0,2.4,263.6,80.0,3.3,2024-01-22,337.55274261603375,858.0645161290322,2025-05-28
SDR1422,2024,MANAHIL LLC,83 - Al farfar,Al farfar,83.0,299.1,28.0,271.1,2.9,268.2,83.0,3.23,2024-02-01,296.42857142857144,326.6265060240964,2025-05-28
SDR1422,2024,MANAHIL LLC,66 - Umm Al Quwain,Umm Al Quwain,66.0,578.0,10.3,567.7,2.9,564.8,114.0,4.95,2024-09-20,1106.7961165048541,860.1515151515151,2025-05-28
SDR1422,2024,MANAHIL LLC,14 - Ajman,Ajman,14.0,592.5,30.3,562.2,2.7,559.5,92.0,6.08,2023-08-11,303.6303630363036,4015.714285714286,2025-05-28
SDR1422,2024,MANAHIL LLC,67 - Hatta,Hatta,67.0,205.8,25.3,180.5,3.1,177.4,56.0,3.17,2024-03-04,221.34387351778656,269.4029850746268,2025-05-28
SDR1422,2024,MANAHIL LLC,96 - Hatta,Hatta,96.0,276.2,29.2,247.0,2.8,244.2,33.0,7.4,2023-06-01,113.013698630137,257.29166666666663,2025-05-28
SDR1422,2024,MANAHIL LLC,99 - Masafi,Masafi,99.0,422.6,12.9,409.7,3.0,406.7,106.0,3.84,2025-04-19,821.7054263565892,413.83838383838383,2025-05-28
API3134,2024,MANAHIL LLC,72 - Al farfar,Al farfar,72.0,317.1,31.9,285.2,2.5,282.7,65.0,4.35,2025-04-20,203.76175548589345,396.1111111111111,2025-05-28
API3134,2024,MANAHIL LLC,45 - Kalba,Kalba,45.0,140.6,22.4,118.2,2.5,115.7,108.0,1.07,2025-02-18,482.1428571428572,262.6666666666667,2025-05-28
API3134,2024,MANAHIL LLC,02 - Fujairah,Fujairah,2.0,413.9,9.7,404.2,2.4,401.8,26.0,15.45,2024-02-20,268.0412371134021,20210.0,2025-05-28
API3134,2024,MANAHIL LLC,18 - Ajman,Ajman,18.0,317.5,34.2,283.3,2.9,280.4,91.0,3.08,2024-01-08,266.0818713450292,1573.888888888889,2025-05-28
API3134,2024,MANAHIL LLC,10 - Ras Al Khaimah,Ras Al Khaimah,10.0,95.8,30.6,65.2,3.0,62.2,21.0,2.96,2024-06-15,68.62745098039215,652.0,2025-05-28
API3134,2024,MANAHIL LLC,23 - Al Hajar,Unknown,23.0,255.7,14.9,240.8,2.9,237.9,102.0,2.33,2024-05-26,684.5637583892617,1046.9565217391305,2025-05-28
API3134,2024,MANAHIL LLC,28 - Al farfar,Al farfar,28.0,573.3,7.1,566.2,2.5,563.7,110.0,5.12,2023-08-27,1549.2957746478874,2022.142857142857,2025-05-28
API3134,2024,MANAHIL LLC,94 - Taweeh,Taweeh,94.0,311.4,26.0,285.4,2.7,282.7,55.0,5.14,2024-09-02,211.53846153846155,303.6170212765957,2025-05-28
API3134,2024,MANAHIL LLC,40 - Khor Fakkan,Khor Fakkan,40.0,114.8,23.2,91.6,2.8,88.8,49.0,1.81,2024-09-05,211.20689655172416,229.0,2025-05-28
API3134,2024,MANAHIL LLC,95 - Masafi,Masafi,95.0,358.7,7.1,351.6,2.4,349.2,75.0,4.66,2024-01-24,1056.3380281690143,370.10526315789474,2025-05-28
API3134,2024,MANAHIL LLC,10 - Al farfar,Al farfar,10.0,396.4,18.6,377.8,2.7,375.1,90.0,4.17,2023-10-17,483.87096774193543,3778.0,2025-05-28
API3134,2024,MANAHIL LLC,24 - Dubai,Dubai,24.0,137.8,18.7,119.1,2.8,116.3,31.0,3.75,2025-02-01,165.77540106951872,496.24999999999994,2025-05-28
API3134,2024,MANAHIL LLC,53 - Taweeh,Taweeh,53.0,641.3,5.8,635.5,2.8,632.7,36.0,17.58,2024-06-04,620.6896551724138,1199.056603773585,2025-05-28
API3134,2024,MANAHIL LLC,29 - Al farfar,Al farfar,29.0,108.4,18.5,89.9,2.6,87.3,73.0,1.2,2025-01-15,394.5945945945946,310.0,2025-05-28
HNY9249,2024,MANAHIL LLC,74 - Khor Fakkan,Khor Fakkan,74.0,214.4,5.4,209.0,3.1,205.9,74.0,2.78,2024-07-12,1370.3703703703702,282.4324324324324,2025-05-28
HNY9249,2024,MANAHIL LLC,40 - Masafi,Masafi,40.0,171.7,6.2,165.5,2.9,162.6,107.0,1.52,2025-02-17,1725.8064516129032,413.75,2025-05-28
HNY9249,2024,MANAHIL LLC,61 - Dubai,Dubai,61.0,304.7,23.4,281.3,2.7,278.6,113.0,2.47,2023-11-05,482.90598290598297,461.1475409836066,2025-05-28
HNY9249,2024,MANAHIL LLC,96 - Dubai,Dubai,96.0,580.3,18.7,561.6,2.8,558.8,38.0,14.71,2024-03-28,203.20855614973263,585.0,2025-05-28
HNY9249,2024,MANAHIL LLC,07 - Fujairah,Fujairah,7.0,606.2,6.0,600.2,2.7,597.5,34.0,17.57,2023-07-05,566.6666666666667,8574.285714285716,2025-05-28
HNY9249,2024,MANAHIL LLC,44 - Abu Dhabi,Abu Dhabi,44.0,564.3,7.4,556.9,2.6,554.3,29.0,19.11,2023-09-15,391.8918918918919,1265.681818181818,2025-05-28
HNY9249,2024,MANAHIL LLC,44 - Ajman,Ajman,44.0,132.1,24.7,107.4,2.9,104.5,84.0,1.24,2024-02-26,340.08097165991904,244.0909090909091,2025-05-28
HNY9249,2024,MANAHIL LLC,76 - Khor Fakkan,Khor Fakkan,76.0,322.1,29.4,292.7,2.6,290.1,77.0,3.77,2023-10-20,261.9047619047619,385.13157894736844,2025-05-28
HNY9249,2024,MANAHIL LLC,81 - Ras Al Khaimah,Ras Al Khaimah,81.0,172.3,18.1,154.2,2.6,151.6,68.0,2.23,2024-10-09,375.6906077348066,190.37037037037035,2025-05-28
HNY9249,2024,MANAHIL LLC,54 - Abu Dhabi,Abu Dhabi,54.0,191.1,5.9,185.2,3.1,182.1,100.0,1.82,2024-01-02,1694.9152542372879,342.96296296296293,2025-05-28
HNY9249,2024,MANAHIL LLC,71 - Sharjah,Sharjah,71.0,138.5,25.9,112.6,2.6,110.0,22.0,5.0,2024-01-23,84.94208494208495,158.59154929577463,2025-05-28
HNY9249,2024,MANAHIL LLC,37 - Al Hajar,Unknown,37.0,509.0,10.8,498.2,2.9,495.3,16.0,30.96,2023-07-31,148.14814814814815,1346.4864864864865,2025-05-28
HNY9249,2024,MANAHIL LLC,35 - Khor Fakkan,Khor Fakkan,35.0,105.0,13.4,91.6,3.1,88.5,112.0,0.79,2023-05-29,835.820895522388,261.7142857142857,2025-05-28
HNY9249,2024,MANAHIL LLC,40 - Ajman,Ajman,40.0,290.1,28.5,261.6,2.8,258.8,81.0,3.2,2024-08-23,284.2105263157895,654.0000000000001,2025-05-28
API2871,2024,MANAHIL LLC,68 - Taweeh,Taweeh,68.0,548.7,7.1,541.6,2.9,538.7,109.0,4.94,2024-09-08,1535.2112676056338,796.4705882352941,2025-05-28
API2871,2024,MANAHIL LLC,73 - Al farfar,Al farfar,73.0,105.0,6.5,98.5,2.4,96.1,107.0,0.9,2023-09-09,1646.153846153846,134.93150684931507,2025-05-28
API2871,2024,MANAHIL LLC,73 - Masafi,Masafi,73.0,385.8,17.2,368.6,2.6,366.0,108.0,3.39,2024-11-13,627.9069767441861,504.93150684931504,2025-05-28
API2871,2024,MANAHIL LLC,15 - Taweeh,Taweeh,15.0,431.3,28.2,403.1,3.1,400.0,90.0,4.44,2024-03-21,319.1489361702128,2687.3333333333335,2025-05-28
API2871,2024,MANAHIL LLC,48 - Kalba,Kalba,48.0,236.6,30.4,206.2,3.0,203.2,18.0,11.29,2024-11-26,59.21052631578948,429.5833333333333,2025-05-28
API2871,2024,MANAHIL LLC,58 - Al farfar,Al farfar,58.0,630.4,8.8,621.6,2.8,618.8,70.0,8.84,2024-11-05,795.4545454545454,1071.7241379310344,2025-05-28
API2871,2024,MANAHIL LLC,06 - Khor Fakkan,Khor Fakkan,6.0,649.5,12.2,637.3,2.8,634.5,68.0,9.33,2025-04-02,557.3770491803278,10621.666666666666,2025-05-28
API2871,2024,MANAHIL LLC,72 - Sharjah,Sharjah,72.0,492.6,16.5,476.1,2.4,473.7,66.0,7.18,2025-02-21,400.0,661.2500000000001,2025-05-28
API2871,2024,MANAHIL LLC,91 - Fujairah,Fujairah,91.0,174.6,24.3,150.3,2.8,147.5,112.0,1.32,2024-10-07,460.90534979423865,165.16483516483518,2025-05-28
API2871,2024,MANAHIL LLC,74 - Taweeh,Taweeh,74.0,139.7,5.1,134.6,2.5,132.1,22.0,6.0,2025-05-22,431.3725490196079,181.89189189189187,2025-05-28
API2871,2024,MANAHIL LLC,99 - Ras Al Khaimah,Ras Al Khaimah,99.0,282.6,6.6,276.0,3.0,273.0,81.0,3.37,2023-06-25,1227.2727272727273,278.7878787878788,2025-05-28
API2871,2024,MANAHIL LLC,66 - Al Hajar,Unknown,66.0,320.5,8.0,312.5,2.8,309.7,73.0,4.24,2024-05-02,912.5,473.48484848484844,2025-05-28
API2871,2024,MANAHIL LLC,78 - Ajman,Ajman,78.0,163.0,20.8,142.2,3.1,139.1,94.0,1.48,2024-09-19,451.9230769230769,182.3076923076923,2025-05-28
API9921,2024,MANAHIL LLC,25 - Sharjah,Sharjah,25.0,613.3,28.0,585.3,2.9,582.4,91.0,6.4,2024-09-26,325.0,2341.2,2025-05-28
API9921,2024,MANAHIL LLC,62 - Kalba,Kalba,62.0,372.6,19.4,353.2,3.0,350.2,114.0,3.07,2024-08-08,587.6288659793815,569.6774193548387,2025-05-28
API9921,2024,MANAHIL LLC,52 - Taweeh,Taweeh,52.0,419.0,14.5,404.5,2.5,402.0,99.0,4.06,2024-07-24,682.7586206896551,777.8846153846155,2025-05-28
API9921,2024,MANAHIL LLC,74 - Masafi,Masafi,74.0,403.9,27.5,376.4,2.7,373.7,50.0,7.47,2025-01-21,181.8181818181818,508.64864864864865,2025-05-28
API9921,2024,MANAHIL LLC,93 - Dubai,Dubai,93.0,125.5,26.7,98.8,2.8,96.0,50.0,1.92,2025-01-16,187.26591760299627,106.23655913978493,2025-05-28
API9921,2024,MANAHIL LLC,29 - Masafi,Masafi,29.0,291.1,9.9,281.2,2.7,278.5,79.0,3.53,2024-06-17,797.9797979797979,969.6551724137931,2025-05-28
API9921,2024,MANAHIL LLC,17 - Kalba,Kalba,17.0,322.1,15.7,306.4,2.8,303.6,39.0,7.78,2025-03-20,248.4076433121019,1802.3529411764705,2025-05-28
API9921,2024,MANAHIL LLC,82 - Khor Fakkan,Khor Fakkan,82.0,451.9,21.9,430.0,2.8,427.2,29.0,14.73,2023-06-12,132.4200913242009,524.390243902439,2025-05-28
API9921,2024,MANAHIL LLC,84 - Al Hajar,Unknown,84.0,134.1,22.9,111.2,2.5,108.7,23.0,4.73,2023-09-12,100.43668122270743,132.38095238095238,2025-05-28
API9921,2024,MANAHIL LLC,51 - Abu Dhabi,Abu Dhabi,51.0,463.4,7.7,455.7,2.8,452.9,82.0,5.52,2024-06-15,1064.935064935065,893.5294117647059,2025-05-28
API9921,2024,MANAHIL LLC,12 - Dubai,Dubai,12.0,470.7,13.0,457.7,2.5,455.2,37.0,12.3,2025-02-22,284.61538461538464,3814.1666666666665,2025-05-28
API9921,2024,MANAHIL LLC,40 - Khor Fakkan,Khor Fakkan,40.0,117.1,26.2,90.9,2.5,88.4,16.0,5.53,2024-09-05,61.06870229007634,227.25,2025-05-28
API9921,2024,MANAHIL LLC,80 - Taweeh,Taweeh,80.0,354.0,22.4,331.6,3.0,328.6,42.0,7.82,2024-08-22,187.50000000000003,414.50000000000006,2025-05-28
API9921,2024,MANAHIL LLC,32 - Fujairah,Fujairah,32.0,129.4,28.3,101.1,3.1,98.0,72.0,1.36,2024-08-28,254.41696113074204,315.9375,2025-05-28
API9921,2024,MANAHIL LLC,60 - Masafi,Masafi,60.0,554.1,30.5,523.6,2.6,521.0,110.0,4.74,2023-06-12,360.655737704918,872.6666666666666,2025-05-28
HNY9023,2024,MANAHIL LLC,84 - Ras Al Khaimah,Ras Al Khaimah,84.0,80.9,19.1,61.8,2.9,58.9,67.0,0.88,2024-02-24,350.7853403141361,73.57142857142857,2025-05-28
HNY9023,2024,MANAHIL LLC,85 - Ajman,Ajman,85.0,514.1,26.2,487.9,2.6,485.3,106.0,4.58,2024-05-21,404.58015267175574,573.9999999999999,2025-05-28
HNY9023,2024,MANAHIL LLC,44 - Fujairah,Fujairah,44.0,522.2,34.3,487.9,2.5,485.4,21.0,23.11,2024-12-28,61.224489795918366,1108.8636363636363,2025-05-28
HNY9023,2024,MANAHIL LLC,88 - Masafi,Masafi,88.0,144.8,14.3,130.5,2.5,128.0,51.0,2.51,2024-02-29,356.64335664335664,148.29545454545453,2025-05-28
HNY9023,2024,MANAHIL LLC,96 - Al Hajar,Unknown,96.0,217.0,34.0,183.0,3.1,179.9,70.0,2.57,2025-01-31,205.88235294117646,190.625,2025-05-28
HNY9023,2024,MANAHIL LLC,94 - Kalba,Kalba,94.0,462.4,31.7,430.7,2.7,428.0,72.0,5.94,2024-11-15,227.12933753943219,458.19148936170217,2025-05-28
HNY9023,2024,MANAHIL LLC,92 - Kalba,Kalba,92.0,620.1,30.5,589.6,2.6,587.0,106.0,5.54,2023-11-25,347.54098360655735,640.8695652173913,2025-05-28
HNY9023,2024,MANAHIL LLC,31 - Dibba,Dibba,31.0,604.9,12.5,592.4,3.0,589.4,54.0,10.91,2023-12-29,432.0,1910.967741935484,2025-05-28
HNY9023,2024,MANAHIL LLC,28 - Sharjah,Sharjah,28.0,503.2,26.5,476.7,2.4,474.3,117.0,4.05,2024-12-14,441.5094339622642,1702.4999999999998,2025-05-28
HNY9023,2024,MANAHIL LLC,66 - Al farfar,Al farfar,66.0,488.3,27.1,461.2,3.0,458.2,105.0,4.36,2024-11-12,387.45387453874537,698.7878787878788,2025-05-28
HNY9023,2024,MANAHIL LLC,49 - Kalba,Kalba,49.0,323.6,33.5,290.1,3.0,287.1,22.0,13.05,2025-04-15,65.67164179104478,592.0408163265306,2025-05-28
HNY9023,2024,MANAHIL LLC,21 - Al Hajar,Unknown,21.0,589.1,9.2,579.9,2.8,577.1,54.0,10.69,2025-01-13,586.9565217391305,2761.4285714285716,2025-05-28
HNY9023,2024,MANAHIL LLC,28 - Taweeh,Taweeh,28.0,117.1,13.9,103.2,2.8,100.4,39.0,2.57,2023-12-24,280.57553956834533,368.5714285714286,2025-05-28
SDR4152,2024,MANAHIL LLC,52 - Umm Al Quwain,Umm Al Quwain,52.0,538.6,13.7,524.9,2.5,522.4,80.0,6.53,2025-03-08,583.9416058394161,1009.4230769230769,2025-05-28
SDR4152,2024,MANAHIL LLC,18 - Hatta,Hatta,18.0,109.7,34.1,75.6,2.5,73.1,73.0,1.0,2024-02-18,214.07624633431084,419.99999999999994,2025-05-28
SDR4152,2024,MANAHIL LLC,15 - Masafi,Masafi,15.0,448.9,20.8,428.1,2.5,425.6,75.0,5.67,2025-01-03,360.5769230769231,2854.0000000000005,2025-05-28
SDR4152,2024,MANAHIL LLC,62 - Abu Dhabi,Abu Dhabi,62.0,144.0,30.8,113.2,2.7,110.5,33.0,3.35,2023-08-08,107.14285714285714,182.58064516129033,2025-05-28
SDR4152,2024,MANAHIL LLC,65 - Ajman,Ajman,65.0,558.9,8.6,550.3,2.9,547.4,16.0,34.21,2024-01-15,186.04651162790697,846.6153846153846,2025-05-28
SDR4152,2024,MANAHIL LLC,78 - Taweeh,Taweeh,78.0,470.4,32.3,438.1,2.9,435.2,82.0,5.31,2024-04-17,253.86996904024767,561.6666666666667,2025-05-28
SDR4152,2024,MANAHIL LLC,42 - Al farfar,Al farfar,42.0,450.4,32.3,418.1,3.0,415.1,69.0,6.02,2025-05-02,213.62229102167186,995.4761904761906,2025-05-28
SDR4152,2024,MANAHIL LLC,80 - Sharjah,Sharjah,80.0,105.9,18.1,87.8,2.5,85.3,47.0,1.81,2023-06-23,259.6685082872928,109.74999999999999,2025-05-28
